BacDive ID,Species,Genus,Family,Order,Class,Phylum,Domain,NCBI taxonomy ID,Cell shape,Cell length min (μm),Cell length max (μm),Cell width min (μm),Cell width max (μm),Cell volume min (μm³),Cell volume max (μm³),Average cell volume (μm³)
8196,Psychrobacter aquimaris,Psychrobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,292733,coccus-shaped,2,2,1.1,1.1,0.7,0.7,0.7
8203,Psychrobacter arcticus,Psychrobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,259536,ovoid-shaped,1.62,1.62,0.73,0.73,,,
8207,Psychrobacter celer,Psychrobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,306572,ovoid-shaped,1.6,1.6,1,1,,,
8202,Psychrobacter cryohalolentis,Psychrobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,335284,ovoid-shaped,0.9,1.3,0.5,0.8,,,
133480,Psychrobacter fulvigenes,Psychrobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,533323,ovoid-shaped,1.75,1.75,0.8,0.8,,,
139044,Psychrobacter glaciei,Psychrobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,NA,coccus-shaped,0.7,1.3,0.5,0.8,0.07,0.27,0.17
8187,Psychrobacter maritimus,Psychrobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,256325,ovoid-shaped,1.55,1.55,1.25,1.25,,,
8201,Psychrobacter namhaensis,Psychrobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,292734,coccus-shaped,2,2,1.1,1.1,0.7,0.7,0.7
133525,Psychrobacter piscatorii,Psychrobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,554343,ovoid-shaped,1.45,1.45,1,1,,,
133281,Psychrobacter pocilloporae,Psychrobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1775882,rod-shaped,1.6,1.9,0.9,1.1,0.83,1.46,1.145
168046,Psychrobacter pygoscelis,Psychrobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,Bacteria,2488563,coccus-shaped,3,3,1.5,1.5,1.77,1.77,1.77
130458,Psychrobacter sanguinis,Psychrobacter,Moraxellaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,861445,ovoid-shaped,1,2,0.5,1,,,
141081,Psychroflexus aestuariivivens,Psychroflexus,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,0.3,10,0.2,0.5,0.01,1.93,0.97
5630,Psychroflexus halocasei,Psychroflexus,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,908615,rod-shaped,3,3,0.55,0.55,0.67,0.67,0.67
166337,Psychroflexus maritimus,Psychroflexus,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,2714865,rod-shaped,0.6,2,0.2,0.5,0.02,0.36,0.19
141091,Psychroflexus planctonicus,Psychroflexus,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,NA,rod-shaped,1.2,2.2,0.3,0.6,0.08,0.57,0.325
133496,Psychroflexus salinarum,Psychroflexus,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,546024,rod-shaped,4.4,4.4,0.3,0.3,0.3,0.3,0.3
133250,Psychroflexus saliphilus,Psychroflexus,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1883177,rod-shaped,0.5,10,0.3,0.5,0.03,1.93,0.98
23019,Psychroflexus sediminis,Psychroflexus,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,470826,rod-shaped,3,6,0.4,1,0.36,4.45,2.405
5629,Psychroflexus tropicus,Psychroflexus,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,197345,rod-shaped,2.25,2.25,0.21,0.21,0.08,0.08,0.08
133081,Psychromicrobium silvestre,Psychromicrobium,Micrococcaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria,1645614,rod-shaped,0.9,1.1,0.5,0.6,0.14,0.25,0.195
133438,Psychromonas agarivorans,Psychromonas,Psychromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,493381,rod-shaped,1,1,0.65,0.65,0.26,0.26,0.26
140472,Psychromonas aquatilis,Psychromonas,Psychromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,2005072,rod-shaped,3,3,1.2,1.2,2.94,2.94,2.94
134357,Psychromonas aquimarina,Psychromonas,Psychromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,444919,rod-shaped,1.6,3.2,0.9,1.1,0.83,2.69,1.76
134244,Psychromonas hadalis,Psychromonas,Psychromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,211669,rod-shaped,1.5,2,0.8,1,0.62,1.31,0.965
134372,Psychromonas heitensis,Psychromonas,Psychromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,479650,rod-shaped,1,1.5,0.5,1,0.16,0.92,0.54
13519,Psychromonas ingrahamii,Psychromonas,Psychromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,357804,rod-shaped,6,14,1.25,1.5,6.85,23.86,15.355
13521,Psychromonas japonica,Psychromonas,Psychromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,444918,rod-shaped,1.6,2.2,0.5,0.8,0.28,0.97,0.625
134358,Psychromonas macrocephali,Psychromonas,Psychromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,444920,rod-shaped,2.2,2.9,0.6,0.8,0.57,1.32,0.945
134356,Psychromonas ossibalaenae,Psychromonas,Psychromonadaceae,Alteromonadales,Gammaproteobacteria,Proteobacteria,Bacteria,444922,rod-shaped,1.9,3.7,0.7,1.1,0.64,3.17,1.905
133850,Psychroserpens damuponensis,Psychroserpens,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,943936,rod-shaped,2,2,0.5,0.5,0.36,0.36,0.36
134187,Psychroserpens mesophilus,Psychroserpens,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,325473,rod-shaped,0.57,1.67,0.41,0.51,0.06,0.31,0.185
159736,Pueribacillus theae,Pueribacillus,Bacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,2171751,rod-shaped,1.7,2.5,0.5,0.7,0.3,0.87,0.585
166316,Pukyongia salina,Pukyongia,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,2094025,rod-shaped,0.5,2,0.5,0.6,0.07,0.51,0.29
133210,Pullulanibacillus camelliae,Pullulanibacillus,Sporolactobacillaceae,Caryophanales,Bacilli,Firmicutes,Bacteria,1707096,rod-shaped,2.5,4.4,0.7,0.9,0.87,2.61,1.74
14408,Pullulanibacillus uraniitolerans,Pullulanibacillus,Sporolactobacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria,492809,rod-shaped,32,32,0.5,0.5,6.25,6.25,6.25
166528,Pulveribacter suum,Pulveribacter,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,2116657,rod-shaped,1.4,8,0.6,0.7,0.34,2.99,1.665
140731,Puniceibacterium confluentis,Puniceibacterium,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,0.6,10,0.4,1,0.06,7.59,3.825
17650,Puniceicoccus vermicola,Puniceicoccus,Puniceicoccaceae,Puniceicoccales,Opitutae,Verrucomicrobia,Bacteria,388746,coccus-shaped,0.8,0.8,0.8,0.8,0.27,0.27,0.27
364,Pusillimonas ginsengisoli,Pusillimonas,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,453575,rod-shaped,0.5,0.8,0.3,0.6,0.03,0.17,0.1
365,Pusillimonas harenae,Pusillimonas,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,657015,rod-shaped,0.6,0.9,0.5,0.7,0.09,0.26,0.175
362,Pusillimonas noertemannii,Pusillimonas,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,2722,rod-shaped,1,1.5,0.5,0.8,0.16,0.62,0.39
363,Pusillimonas soli,Pusillimonas,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,659016,rod-shaped,0.7,1,0.3,0.5,0.04,0.16,0.1
166456,Pusillimonas thiosulfatoxidans,Pusillimonas,Alcaligenaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,2028345,rod-shaped,2,2.8,0.7,1.2,0.68,2.71,1.695
133960,Pustulibacterium marinum,Pustulibacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria,1224947,rod-shaped,1.99,1.99,0.69,0.69,0.66,0.66,0.66
140646,Puzihella rosea,Puzihella,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria,1377991,rod-shaped,0.6,0.9,0.1,0.2,0,0.03,0.015
17785,Pyramidobacter piscolens,Pyramidobacter,Synergistaceae,Synergistales,Synergistia,Synergistetes,Bacteria,352165,rod-shaped,1.5,1.5,0.75,0.75,0.55,0.55,0.55
158527,Pyruvatibacter mobilis,Pyruvatibacter,"Rhizobiales, not assigned to family",Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,1.3,2.45,0.22,0.48,0.05,0.41,0.23
170938,Pyxidicoccus caerfyrddinensis,Pyxidicoccus,Myxococcaceae,Myxococcales,Deltaproteobacteria,Pseudomonadota,Bacteria,2709663,rod-shaped,3,8,0.7,0.8,1.06,3.89,2.475
166565,Pyxidicoccus trucidator,Pyxidicoccus,Myxococcaceae,Myxococcales,Deltaproteobacteria,Pseudomonadota,Bacteria,2709662,rod-shaped,3,6,0.5,0.6,0.56,1.64,1.1
6329,Quadrisphaera granulorum,Quadrisphaera,Kineosporiaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,317664,coccus-shaped,2.1,2.1,2.1,2.1,4.85,4.85,4.85
141111,Quisquiliibacterium transsilvanicum,Quisquiliibacterium,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1549638,rod-shaped,NA,NA,0.6,0.7,,,
133077,Racemicystis persica,Racemicystis,Polyangiaceae,Myxococcales,Deltaproteobacteria,Proteobacteria,Bacteria,1885912,rod-shaped,3,12,1.2,3,2.94,77.75,40.345
166374,Rahnella aceris,Rahnella,Yersiniaceae,Enterobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,2703885,rod-shaped,1.3,1.7,0.9,1,0.64,1.07,0.855
133021,Raineyella antarctica,Raineyella,Propionibacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1577474,pleomorphic-shaped,3.5,10,0.6,1,,,
2086,Ralstonia syzygii,Ralstonia,Burkholderiaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,28097,rod-shaped,1.5,3,1,1,0.92,2.09,1.505
141112,Ramlibacter alkalitolerans,Ramlibacter,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,2,2,1,1,1.31,1.31,1.31
166265,Ramlibacter humi,Ramlibacter,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,1917967,rod-shaped,0.7,1.5,0.2,0.6,0.02,0.37,0.195
141048,Ramlibacter rhizophilus,Ramlibacter,Comamonadaceae,Burkholderiales,Betaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,10,12,0.5,1,1.93,9.16,5.545
158789,Rathayibacter oskolensis,Rathayibacter,Microbacteriaceae,Micrococcales,Actinobacteria,Actinobacteria,Bacteria,NA,rod-shaped,1.1,2,0.5,0.7,0.18,0.68,0.43
158539,Ravibacter arvi,Ravibacter,Cytophagaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,NA,rod-shaped,1.5,2,0.7,0.9,0.49,1.08,0.785
140272,Rectinema cohabitans,Rectinema,Treponemataceae,Spirochaetales,Spirochaetia,Spirochaetes,Bacteria,1652145,rod-shaped,1,2.5,0.3,0.5,0.06,0.46,0.26
24684,Rehaibacterium terrae,Rehaibacterium,Rhodanobacteraceae,"Lysobacteraceae, not assigned to order",Gammaproteobacteria,Proteobacteria,Bacteria,1341696,rod-shaped,0.25,0.25,0.15,0.15,0,0,0
159843,Reichenbachiella versicolor,Reichenbachiella,Reichenbachiellaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1821036,rod-shaped,3.5,6,0.2,0.4,0.11,0.74,0.425
130500,Reinekea aestuarii,Reinekea,Oceanospirillaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,672157,rod-shaped,1.2,2.5,0.4,0.5,0.13,0.46,0.295
130499,Reinekea blandensis,Reinekea,Oceanospirillaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,314283,rod-shaped,2,2,0.5,0.5,0.36,0.36,0.36
158528,Reinekea marina,Reinekea,Oceanospirillaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,2,4,0.2,0.4,0.06,0.49,0.275
11293,Reinekea marinisedimentorum,Reinekea,Oceanospirillaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,230495,rod-shaped,1.6,1.6,0.45,0.45,0.23,0.23,0.23
166392,Reinekea thalattae,Reinekea,Oceanospirillaceae,Oceanospirillales,Gammaproteobacteria,Proteobacteria,Bacteria,2593301,rod-shaped,2.1,3.1,0.15,0.3,0.04,0.21,0.125
140732,Reyranella aquatilis,Reyranella,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,1,1.5,0.5,0.7,0.16,0.49,0.325
133909,Reyranella soli,Reyranella,Rhodospirillaceae,Rhodospirillales,Alphaproteobacteria,Proteobacteria,Bacteria,1230389,rod-shaped,6.5,6.5,0.9,0.9,3.94,3.94,3.94
132963,Rhabdobacter roseus,Rhabdobacter,Spirosomaceae,Cytophagales,Cytophagia,Bacteroidetes,Bacteria,1655419,rod-shaped,2.36,2.76,0.82,0.93,1.1,1.66,1.38
2460,Rheinheimera aquimaris,Rheinheimera,Chromatiaceae,Chromatiales,Gammaproteobacteria,Proteobacteria,Bacteria,412437,rod-shaped,2.65,2.65,0.5,0.5,0.49,0.49,0.49
2459,Rheinheimera chironomi,Rheinheimera,Chromatiaceae,Chromatiales,Gammaproteobacteria,Proteobacteria,Bacteria,358592,rod-shaped,1.7,1.7,0.5,0.5,0.3,0.3,0.3
159783,Rheinheimera coerulea,Rheinheimera,Chromatiaceae,Chromatiales,Gammaproteobacteria,Proteobacteria,Bacteria,1908522,rod-shaped,1,1.2,0.6,0.8,0.23,0.47,0.35
133764,Rheinheimera longhuensis,Rheinheimera,Chromatiaceae,Chromatiales,Gammaproteobacteria,Proteobacteria,Bacteria,1091037,rod-shaped,3,3,0.4,0.4,0.36,0.36,0.36
158590,Rheinheimera marina,Rheinheimera,Chromatiaceae,Chromatiales,Gammaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,1.1,2.4,0.5,0.7,0.18,0.83,0.505
140034,Rheinheimera nanhaiensis,Rheinheimera,Chromatiaceae,Chromatiales,Gammaproteobacteria,Proteobacteria,Bacteria,562729,rod-shaped,1.5,1.5,0.4,0.4,0.17,0.17,0.17
158757,Rheinheimera salexigens,Rheinheimera,Chromatiaceae,Chromatiales,Gammaproteobacteria,Proteobacteria,Bacteria,1628148,rod-shaped,1.6,2.2,0.6,0.7,0.4,0.76,0.58
2461,Rheinheimera soli,Rheinheimera,Chromatiaceae,Chromatiales,Gammaproteobacteria,Proteobacteria,Bacteria,443616,rod-shaped,2,3.5,0.9,1.5,1.08,5.3,3.19
2462,Rheinheimera tangshanensis,Rheinheimera,Chromatiaceae,Chromatiales,Gammaproteobacteria,Proteobacteria,Bacteria,400153,rod-shaped,1.3,2.5,0.4,1,0.15,1.7,0.925
2456,Rheinheimera texasensis,Rheinheimera,Chromatiaceae,Chromatiales,Gammaproteobacteria,Proteobacteria,Bacteria,306205,rod-shaped,1.85,1.85,0.75,0.75,0.71,0.71,0.71
133885,Rheinheimera tilapiae,Rheinheimera,Chromatiaceae,Chromatiales,Gammaproteobacteria,Proteobacteria,Bacteria,875043,rod-shaped,1.35,1.35,0.55,0.55,0.28,0.28,0.28
12716,Rhizobacter fulvus,Rhizobacter,"Burkholderiales, not assigned to family",Pseudomonadales,Betaproteobacteria,Proteobacteria,Bacteria,363843,rod-shaped,1.05,1.05,0.45,0.45,0.14,0.14,0.14
141093,Rhizobium acidisoli,Rhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,1.2,2.44,0.47,0.78,0.18,1.04,0.61
133420,Rhizobium alamii,Rhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,492774,rod-shaped,1,1,0.7,0.7,0.3,0.3,0.3
133176,Rhizobium altiplani,Rhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,1.5,1.5,0.4,0.4,0.17,0.17,0.17
140533,Rhizobium arenae,Rhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,2.4,3.1,0.9,1,1.34,2.17,1.755
132978,Rhizobium azooxidifex,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,1636188,rod-shaped,2.2,2.4,0.8,1,0.97,1.62,1.295
132154,Rhizobium calliandrae,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,1312182,rod-shaped,1.58,1.58,0.5,0.5,0.28,0.28,0.28
166529,Rhizobium chutanense,Rhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,2035448,rod-shaped,1,2,0.4,0.5,0.11,0.36,0.235
13630,Rhizobium daejeonense,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,240521,rod-shaped,1.2,1.2,0.65,0.65,0.33,0.33,0.33
166117,Rhizobium deserti,Rhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,2547961,rod-shaped,0.7,2,0.3,0.7,0.04,0.68,0.36
13633,Rhizobium fabae,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,573179,rod-shaped,2,2.5,0.5,0.7,0.36,0.87,0.615
133182,Rhizobium gei,Rhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,3.5,5.4,0.7,0.9,1.26,3.24,2.25
166106,Rhizobium glycinendophyticum,Rhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,2589807,rod-shaped,1.4,2.9,0.6,0.8,0.34,1.32,0.83
13648,Rhizobium halophytocola,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,735519,rod-shaped,2.4,2.4,1,1,1.62,1.62,1.62
170906,Rhizobium indicum,Rhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Pseudomonadota,Bacteria,2583231,rod-shaped,2,3,0.3,0.6,0.13,0.79,0.46
140867,Rhizobium ipomoeae,Rhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,1,1.5,0.2,0.3,0.03,0.1,0.065
132155,Rhizobium mayense,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,1312184,rod-shaped,0.86,0.86,0.45,0.45,0.11,0.11,0.11
133473,Rhizobium mesosinicum,Rhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,335017,rod-shaped,1.8,1.8,0.6,0.6,0.45,0.45,0.45
134342,Rhizobium miluonense,Rhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,411945,rod-shaped,2.5,2.5,0.7,0.7,0.87,0.87,0.87
13635,Rhizobium multihospitium,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,410764,rod-shaped,1,3,0.3,0.5,0.06,0.56,0.31
24484,Rhizobium petrolearium,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,515361,rod-shaped,1.75,1.75,0.75,0.75,0.66,0.66,0.66
140905,Rhizobium puerariae,Rhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,1.7,2.4,1,1.2,1.07,2.26,1.665
133544,Rhizobium soli,Rhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,1368429,rod-shaped,1,4.5,0.4,0.7,0.11,1.64,0.875
23224,Rhizobium subbaraonis,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,908946,rod-shaped,3.5,3.5,0.9,0.9,2.04,2.04,2.04
166317,Rhizobium terrae,Rhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,2171756,rod-shaped,1.4,1.5,0.6,0.7,0.34,0.49,0.415
13639,Rhizobium tubonense,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,484088,rod-shaped,2,2,0.55,0.55,0.43,0.43,0.43
140985,Rhizobium wenxiniae,Rhizobium,Rhizobiaceae,Rhizobiales,Alphaproteobacteria,Proteobacteria,Bacteria,1737357,rod-shaped,1.2,2.2,0.3,0.4,0.08,0.26,0.17
159888,Rhizobium wuzhouense,Rhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,1986026,rod-shaped,0.8,1.5,0.2,0.3,0.02,0.1,0.06
140545,Rhizobium zeae,Rhizobium,Rhizobiaceae,Hyphomicrobiales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,2,3,0.6,0.9,0.51,1.72,1.115
140624,Rhizorhabdus dicambivorans,Rhizorhabdus,Sphingomonadaceae,Pseudomonadales,Alphaproteobacteria,Proteobacteria,Bacteria,1850238,rod-shaped,0.8,1.2,0.4,0.6,0.08,0.28,0.18
23281,Rhizorhabdus starnbergensis,Rhizorhabdus,Sphingomonadaceae,Sphingomonadales,Alphaproteobacteria,Proteobacteria,Bacteria,1007516,rod-shaped,1.45,1.45,0.525,0.525,0.28,0.28,0.28
130849,Rhodanobacter caeni,Rhodanobacter,Rhodanobacteraceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,657654,rod-shaped,1.45,1.45,0.35,0.35,0.13,0.13,0.13
17516,Rhodanobacter ginsengisoli,Rhodanobacter,Rhodanobacteraceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,418646,rod-shaped,2.75,2.75,0.55,0.55,0.61,0.61,0.61
17520,Rhodanobacter ginsenosidimutans,Rhodanobacter,Rhodanobacteraceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,490571,rod-shaped,1.2,1.2,0.5,0.5,0.2,0.2,0.2
140469,Rhodanobacter humi,Rhodanobacter,Rhodanobacteraceae,Lysobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,1888173,rod-shaped,1.8,2.9,0.8,1.2,0.77,2.83,1.8
159720,Rhodanobacter hydrolyticus,Rhodanobacter,Rhodanobacteraceae,Lysobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,2250595,rod-shaped,1.6,1.9,0.7,0.9,0.53,1.02,0.775
140574,Rhodanobacter rhizosphaerae,Rhodanobacter,Rhodanobacteraceae,Lysobacterales,Gammaproteobacteria,Proteobacteria,Bacteria,624397,rod-shaped,1.5,1.7,0.5,0.7,0.26,0.56,0.41
17523,Rhodanobacter soli,Rhodanobacter,Rhodanobacteraceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,590609,rod-shaped,2.3,2.3,0.5,0.5,0.42,0.42,0.42
17515,Rhodanobacter spathiphylli,Rhodanobacter,Rhodanobacteraceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1163407,rod-shaped,1.5,4,0.8,0.8,0.62,1.88,1.25
17519,Rhodanobacter terrae,Rhodanobacter,Rhodanobacteraceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,418647,rod-shaped,3.5,3.5,0.5,0.5,0.65,0.65,0.65
17518,Rhodanobacter thiooxydans,Rhodanobacter,Rhodanobacteraceae,Xanthomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1163409,rod-shaped,2.25,2.25,0.7,0.7,0.78,0.78,0.78
13823,Rhodobacter aestuarii,Rhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,453582,rod-shaped,1.75,1.75,0.85,0.85,0.83,0.83,0.83
140725,Rhodobacter azollae,Rhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,1,3,1,1.5,0.52,4.42,2.47
168385,Rhodobacter flagellatus,Rhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Bacteria,2593021,rod-shaped,1.4,2.2,0.8,1,0.57,1.47,1.02
13825,Rhodobacter johrii,Rhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,445629,ovoid-shaped,1.5,1.9,0.8,0.9,,,
140726,Rhodobacter lacus,Rhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,2,2.2,0.8,1,0.87,1.47,1.17
134339,Rhodobacter maris,Rhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,446682,ovoid-shaped,1,1.5,0.6,1,,,
13824,Rhodobacter megalophilus,Rhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,418630,ovoid-shaped,1.5,2,1.2,1.5,,,
134337,Rhodobacter ovatus,Rhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,439529,ovoid-shaped,1.5,1.5,1.05,1.05,,,
140806,Rhodobacter sediminis,Rhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,NA,rod-shaped,2.1,4,0.5,0.7,0.38,1.45,0.915
133800,Rhodobacter viridis,Rhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1054202,rod-shaped,2.25,2.25,0.85,0.85,1.12,1.12,1.12
166318,Rhodobacter xinxiangensis,Rhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,2530049,rod-shaped,0.5,1.5,0.3,0.6,0.03,0.37,0.2
