BacDive ID,Species,Genus,Family,Order,Class,Phylum,Domain,NCBI taxonomy ID,Cell shape,LengthMin,LengthMax,WidthMin,WidthMax,VolumeMin,VolumeMax,SurfaceArea,AvgVolume,GeoMeanVolume
17864,Pseudoleptotrichia goodfellowii,Pseudoleptotrichia,Leptotrichiaceae,Fusobacteriales,Fusobacteriia,Fusobacteria,Bacteria,714315.0,rod-shaped,3.0,3.0,0.45,0.45,0.45327291505075235,0.45327291505075235,4.241150082346221,0.45327291505075235,0.45327291505075235
7345,Pseudolysinimonas kribbensis,Pseudolysinimonas,Microbacteriaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,433641.0,rod-shaped,1.1,1.1,0.95,0.95,0.5552437765985211,0.5552437765985211,3.282964323001334,0.5552437765985211,0.5552437765985211
158715,Pseudomaribius aestuariivivens,Pseudomaribius,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,0.3,1.6,0.5,1.0,0.06544984694978735,0.9948376736367678,1.98691765315922,0.5301437602932776,0.25517047924751984
166264,Pseudomethylobacillus aquaticus,Pseudomethylobacillus,Methylophilaceae,Nitrosomonadales,Betaproteobacteria,Proteobacteria,Bacteria,2676064.0,rod-shaped,1.2,1.8,0.6,0.7,0.2827433388230814,0.6029239901014412,2.9922742375437896,0.44283366446226125,0.4128834484667749
159712,Pseudomonas abyssi,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,170540.0,rod-shaped,2.4,2.8,0.4,0.6,0.28483773392547457,0.7351326809400115,3.989698983391719,0.509985207432743,0.45759537472915063
164624,Pseudomonas akapageensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,306.0,rod-shaped,1.25,2.0,0.5,0.7,0.2127120025868089,0.6798930101143911,2.938690839634749,0.4463025063506,0.3802912091098158
13115,Pseudomonas argentinensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,289370.0,rod-shaped,1.6,1.6,0.6,0.6,0.3958406743523139,0.3958406743523139,3.0159289474462017,0.3958406743523139,0.3958406743523139
157812,Pseudomonas asiatica,Pseudomonas,Pseudomonadaceae,Burkholderiales,Gammaproteobacteria,Proteobacteria,Bacteria,306.0,rod-shaped,2.0,2.5,0.5,1.0,0.35997415822383044,1.7016960206944711,4.967294132898051,1.0308350894591507,0.7826663354216369
166373,Pseudomonas atacamensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,2565368.0,rod-shaped,1.9,2.8,0.9,1.2,1.017876019763093,2.714336052701581,7.530391692793875,1.866106036232337,1.6621845798897759
164623,Pseudomonas atagonensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,306.0,rod-shaped,1.0,1.7,0.4,0.6,0.10890854532444617,0.4241150082346221,2.0066884650200336,0.26651177677953414,0.2149180043577043
13124,Pseudomonas azotifigens,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,291995.0,rod-shaped,3.5,3.5,0.5,0.5,0.6544984694978736,0.6544984694978736,5.497787143782138,0.6544984694978736,0.6544984694978736
13131,Pseudomonas borbori,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,289003.0,rod-shaped,2.0,3.0,1.0,1.0,1.308996938995747,2.0943951023931953,7.6952989809711845,1.7016960206944711,1.6557647109660167
159168,Pseudomonas bubulae,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,2316085.0,rod-shaped,1.9,1.9,0.7,0.7,0.6414085001079161,0.6414085001079161,4.178318229274424,0.6414085001079161,0.6414085001079161
13175,Pseudomonas caeni,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,521719.0,rod-shaped,1.5,1.5,0.55,0.55,0.3128175434965087,0.3128175434965087,2.5918139392115798,0.3128175434965087,0.3128175434965087
133410,Pseudomonas canadensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,915099.0,rod-shaped,2.3,2.3,0.5,0.5,0.41887902047863906,0.41887902047863906,3.6128315516282616,0.41887902047863906,0.41887902047863906
13172,Pseudomonas cuatrocienegasensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,543360.0,rod-shaped,1.2,1.2,0.53,0.53,0.22576610546063788,0.22576610546063788,1.9980529276831085,0.22576610546063788,0.22576610546063788
13153,Pseudomonas delhiensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,366289.0,rod-shaped,1.5,1.5,0.5,0.5,0.2617993877991494,0.2617993877991494,2.356194490192345,0.2617993877991494,0.2617993877991494
13163,Pseudomonas duriflava,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,459528.0,rod-shaped,0.9,0.9,0.7,0.7,0.25656340004316647,0.25656340004316647,1.9792033717615698,0.25656340004316647,0.25656340004316647
166232,Pseudomonas edaphica,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,2006980.0,rod-shaped,2.2,2.7,0.8,1.0,0.9717993275104428,1.858775653373961,6.848383759251275,1.415287490442202,1.3440077864140518
158761,Pseudomonas floridensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1958950.0,rod-shaped,1.75,3.6,0.75,0.75,0.662679700366597,1.4799846641520666,5.91400123405131,1.0713321822593318,0.9903311535983558
158598,Pseudomonas fluvialis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,0.8,1.5,0.1,0.2,0.006021385919380438,0.045029494701453704,0.48669344111683344,0.02552544031041707,0.016466328229212162
133985,Pseudomonas formosensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1002526.0,rod-shaped,1.7,1.7,0.8,0.8,0.7204719152232592,0.7204719152232592,4.2725660088821185,0.7204719152232592,0.7204719152232592
12966,Pseudomonas furukawaii,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1149133.0,rod-shaped,1.5,2.0,0.7,0.9,0.4874704600820162,1.0814932709982865,4.318975841337722,0.7844818655401513,0.7260826553424475
166380,Pseudomonas glycinae,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1785145.0,rod-shaped,2.0,3.0,0.6,0.8,0.5089380098815465,1.3739231871699364,5.33145952579004,0.9414305985257414,0.8362067523097257
130575,Pseudomonas guangdongensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1245526.0,rod-shaped,1.6,1.6,0.45,0.45,0.2306125357275758,0.2306125357275758,2.261946710584651,0.2306125357275758,0.2306125357275758
24440,Pseudomonas guariconensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1288410.0,rod-shaped,2.5,2.5,0.85,0.85,1.2578478836044884,1.2578478836044884,6.675884388878311,1.2578478836044884,1.2578478836044884
133945,Pseudomonas guguanensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1198456.0,rod-shaped,2.35,2.35,0.8,0.8,1.0471975511965979,1.0471975511965979,5.906194188748811,1.0471975511965979,1.0471975511965979
13161,Pseudomonas guineae,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,425504.0,rod-shaped,1.75,1.75,0.45,0.45,0.2544690049407733,0.2544690049407733,2.474004214701962,0.2544690049407733,0.2544690049407733
132436,Pseudomonas helleri,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1608996.0,rod-shaped,3.1,3.1,0.75,0.75,1.2590914306965344,1.2590914306965344,7.304202919596269,1.2590914306965344,1.2590914306965344
164413,Pseudomonas huaxiensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,2213017.0,rod-shaped,2.0,2.5,0.5,1.0,0.35997415822383044,1.7016960206944711,4.967294132898051,1.0308350894591507,0.7826663354216369
166137,Pseudomonas jilinensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,2078689.0,rod-shaped,1.0,1.6,0.5,0.7,0.16362461737446837,0.5259549700884912,2.3509526717077995,0.3447897937314798,0.2933584509383177
164545,Pseudomonas juntendi,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,2666183.0,rod-shaped,1.0,2.0,0.5,0.8,0.16362461737446837,0.8712683625955694,2.8099258924162904,0.5174464899850189,0.3775724466379659
166132,Pseudomonas khazarica,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,2502979.0,rod-shaped,1.2,1.7,0.5,0.6,0.2028945255443408,0.4241150082346221,2.4576814060139465,0.3135047668894815,0.2933438483622894
140299,Pseudomonas lactis,Pseudomonas,Pseudomonadaceae,Burkholderiales,Gammaproteobacteria,Proteobacteria,Bacteria,1615674.0,rod-shaped,2.6,2.6,0.75,0.75,1.038198197241002,1.038198197241002,6.126105674500097,1.038198197241002,1.038198197241002
167657,Pseudomonas leptonychotis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,Bacteria,2448482.0,rod-shaped,2.0,4.0,0.5,0.7,0.35997415822383044,1.4495832102438904,5.256889985823387,0.9047786842338604,0.7223659016612994
13186,Pseudomonas litoralis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,797277.0,rod-shaped,0.8,1.9,0.5,0.9,0.12435470920459597,1.017876019763093,2.5982319777774117,0.5711153644838445,0.35577756596498744
13114,Pseudomonas lutea,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,243924.0,rod-shaped,1.4,1.4,0.75,0.75,0.5080544369477243,0.5080544369477243,3.2986722862692828,0.5080544369477243,0.5080544369477243
164180,Pseudomonas mangiferae,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,306.0,rod-shaped,1.5,1.5,0.3,0.3,0.09896016858807848,0.09896016858807848,1.413716694115407,0.09896016858807848,0.09896016858807848
13162,Pseudomonas marincola,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,437900.0,rod-shaped,2.15,2.15,0.5,0.5,0.38942658935123475,0.38942658935123475,3.3772121026090276,0.38942658935123475,0.38942658935123475
166168,Pseudomonas nitrititolerans,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,2482751.0,rod-shaped,1.4,20.0,0.7,1.1,0.4489859500755412,18.658180569057585,14.587277706532037,9.553583259566564,2.894349828455317
166254,Pseudomonas nosocomialis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1056496.0,rod-shaped,4.8,5.4,0.7,0.8,1.75745929029569,2.580294766148417,11.969096950175157,2.1688770282220533,2.1294982997102583
132649,Pseudomonas oceani,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1708783.0,rod-shaped,2.1,2.6,0.4,0.6,0.2471386220823971,0.6785840131753953,3.5962660645713482,0.4628613176288962,0.4095171766645575
13125,Pseudomonas pachastrellae,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,254161.0,rod-shaped,1.5,1.5,0.45,0.45,0.21470822291877745,0.21470822291877745,2.1205750411731104,0.21470822291877745,0.21470822291877745
13164,Pseudomonas panipatensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,428992.0,rod-shaped,3.15,3.15,1.1,1.1,2.6450901146287067,2.6450901146287067,10.885618544688635,2.6450901146287067,2.6450901146287067
140300,Pseudomonas paralactis,Pseudomonas,Pseudomonadaceae,Burkholderiales,Gammaproteobacteria,Proteobacteria,Bacteria,1615673.0,rod-shaped,1.5,5.5,0.75,0.75,0.5522330836388308,2.3193789512830896,6.767653428168829,1.4358060174609601,1.1317410438762296
13176,Pseudomonas pelagia,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,553151.0,rod-shaped,1.9,1.9,0.45,0.45,0.27832547415397074,0.27832547415397074,2.686061718819273,0.27832547415397074,0.27832547415397074
13130,Pseudomonas peli,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,592361.0,rod-shaped,2.0,3.0,1.0,1.0,1.308996938995747,2.0943951023931953,7.6952989809711845,1.7016960206944711,1.6557647109660167
140904,Pseudomonas populi,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,0.5,1.6,0.5,0.6,0.06544984694978735,0.3958406743523139,1.539059796194237,0.23064526065105062,0.16095872624017488
158812,Pseudomonas profundi,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.8,2.0,0.6,0.7,0.45238934211693027,0.6798930101143911,3.8630094297641975,0.5661411761156607,0.5545956649267544
13105,Pseudomonas psychrotolerans,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,237610.0,rod-shaped,1.5,1.8,0.5,0.7,0.2617993877991494,0.6029239901014412,3.053977105190778,0.43236168895029525,0.39729728352705573
24438,Pseudomonas punonensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1220495.0,rod-shaped,1.25,1.25,0.45,0.45,0.17494744089678163,0.17494744089678163,1.7671458676442586,0.17494744089678163,0.17494744089678163
140983,Pseudomonas reidholzensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.0,2.2,0.5,0.9,0.16362461737446837,1.2087277734686732,3.1258452228282936,0.6861761954215708,0.4447219574562344
13169,Pseudomonas sabulinigri,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,472181.0,rod-shaped,1.75,1.75,0.85,0.85,0.8322602538134961,0.8322602538134961,4.673119072214817,0.8322602538134961,0.8322602538134961
24439,Pseudomonas sagittaria,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1135990.0,rod-shaped,1.75,1.75,0.6,0.6,0.4382521751757761,0.4382521751757761,3.2986722862692828,0.4382521751757761,0.4382521751757761
166315,Pseudomonas saliphila,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,2586906.0,rod-shaped,1.3,3.2,0.5,0.8,0.222529479629277,1.4744541520848098,4.0525327541443374,0.8484918158570434,0.5728084454690412
170903,Pseudomonas sivasensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Pseudomonadota,Bacteria,381292.0,rod-shaped,2.0,3.2,0.8,1.1,0.8712683625955694,2.6926067035142527,7.455575899079512,1.781937533054911,1.5316602213561326
24433,Pseudomonas taeanensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1395571.0,rod-shaped,1.8,2.5,0.8,1.0,0.7707373976806959,1.7016960206944711,5.96075295947766,1.2362167091875835,1.1452339335845985
13180,Pseudomonas taiwanensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1292030.0,rod-shaped,1.0,2.2,0.7,1.0,0.29504791004964137,1.4660765716752369,3.898613955969174,0.8805622408624392,0.6576950877462305
158577,Pseudomonas tarimensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.5,2.0,0.5,0.7,0.2617993877991494,0.6798930101143911,3.2191745248034978,0.47084619895677027,0.4218952166318889
159884,Pseudomonas tianjinensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,2282554.0,rod-shaped,1.2,3.2,0.3,0.4,0.07775441817634737,0.385368698840348,2.132583810316016,0.2315615585083477,0.1731014701315598
164374,Pseudomonas urumqiensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,638269.0,other,1.5,2.3,0.8,1.2,0.6199409503083859,2.1488493750554185,5.717353389148509,1.3843951626819022,1.1541922385986823
140982,Pseudomonas wadenswilerensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.0,2.2,0.5,0.9,0.16362461737446837,1.2087277734686732,3.1258452228282936,0.6861761954215708,0.4447219574562344
132438,Pseudomonas weihenstephanensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1608994.0,rod-shaped,2.1,2.1,0.75,0.75,0.8173049637854697,0.8173049637854697,4.948008429403925,0.8173049637854697,0.8173049637854697
13166,Pseudomonas xiamenensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1123022.0,rod-shaped,1.1,1.3,0.6,0.8,0.2544690049407733,0.5194099853935125,2.6027862879821186,0.3869394951671429,0.3635570686142531
13173,Pseudomonas xinjiangensis,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,487184.0,rod-shaped,1.35,1.35,0.65,0.65,0.37607482057347813,0.37607482057347813,2.756747553525044,0.37607482057347813,0.37607482057347813
24437,Pseudomonas zeshuii,Pseudomonas,Pseudomonadaceae,Pseudomonadales,Gammaproteobacteria,Proteobacteria,Bacteria,1076620.0,rod-shaped,3.0,3.0,0.7,0.7,1.0647381101791407,1.0647381101791407,6.5973445725385655,1.0647381101791407,1.0647381101791407
13405,Pseudonocardia adelaidensis,Pseudonocardia,Pseudonocardiaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,648754.0,rod-shaped,1.0,1.0,0.5,0.5,0.16362461737446837,0.16362461737446837,1.5707963267948966,0.16362461737446837,0.16362461737446837
13382,Pseudonocardia antitumoralis,Pseudonocardia,Pseudonocardiaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,1070982.0,rod-shaped,1.9,1.9,0.45,0.45,0.27832547415397074,0.27832547415397074,2.686061718819273,0.27832547415397074,0.27832547415397074
13403,Pseudonocardia babensis,Pseudonocardia,Pseudonocardiaceae,Actinomycetales,Actinobacteria,Actinobacteria,Bacteria,663386.0,rod-shaped,1.0,2.0,0.3,0.5,0.06361725123519331,0.35997415822383044,1.720721162863643,0.21179570472951187,0.1513293311354499
13687,Pseudooceanicola batsensis,Pseudooceanicola,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,314255.0,rod-shaped,1.1,1.1,0.6,0.6,0.2544690049407733,0.2544690049407733,2.0734511513692637,0.2544690049407733,0.2544690049407733
158599,Pseudooceanicola lipolyticus,Pseudooceanicola,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.5,2.5,0.6,1.0,0.3675663404700058,1.7016960206944711,4.71238898038469,1.0346311805822386,0.7908768418148543
130612,Pseudooceanicola marinus,Pseudooceanicola,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,396013.0,rod-shaped,0.95,0.95,0.5,0.5,0.15380714033200027,0.15380714033200027,1.4922565104551517,0.15380714033200027,0.15380714033200027
13688,Pseudooceanicola nanhaiensis,Pseudooceanicola,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,375761.0,rod-shaped,0.8,0.8,0.5,0.5,0.12435470920459597,0.12435470920459597,1.2566370614359172,0.12435470920459597,0.12435470920459597
130613,Pseudooceanicola nitratireducens,Pseudooceanicola,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,517719.0,rod-shaped,0.7,2.1,0.4,1.1,0.07120943348136864,1.6472417480322485,2.52659061318303,0.8592255907568086,0.3424896373384687
168348,Pseudooceanicola onchidii,Pseudooceanicola,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Pseudomonadota,Bacteria,2562279.0,oval-shaped,1.0,1.5,0.8,1.0,0.3351032163829113,0.7853981633974483,2.5132741228718345,0.5602506898901798,0.5130199320647456
13733,Pseudophaeobacter arcticus,Pseudophaeobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,999550.0,rod-shaped,1.8,1.8,0.4,0.4,0.20943951023931953,0.20943951023931953,2.2619467105846507,0.20943951023931953,0.20943951023931953
24494,Pseudophaeobacter leonis,Pseudophaeobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1144477.0,rod-shaped,1.6,1.6,0.7,0.7,0.5259549700884912,0.5259549700884912,3.5185837720205684,0.5259549700884912,0.5259549700884912
166178,Pseudopuniceibacterium sediminis,Pseudopuniceibacterium,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,2211117.0,rod-shaped,1.4,2.2,0.8,1.3,0.5696754678509491,2.3449371165169817,5.622661008594545,1.4573062921839655,1.1557911355140544
133859,Pseudorhodobacter antarcticus,Pseudorhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,1077947.0,rod-shaped,1.75,1.75,0.65,0.65,0.508807110187647,0.508807110187647,3.5735616434583894,0.508807110187647,0.508807110187647
141058,Pseudorhodobacter aquaticus,Pseudorhodobacter,Rhodobacteraceae,Rhodobacterales,Alphaproteobacteria,Proteobacteria,Bacteria,,rod-shaped,1.6,2.0,0.6,0.8,0.3958406743523139,0.8712683625955694,3.8935475289346675,0.6335545184739416,0.587267789165783
